customer_id,segment,offer_type,assigned_group,converted
C001437,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001438,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001438,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001439,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C001439,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001439,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001440,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001441,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001441,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001442,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001442,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001443,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C001443,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C001443,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001444,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001445,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001445,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001446,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001446,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001447,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001448,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001449,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001449,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001449,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001450,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001451,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001451,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,1
C001451,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001452,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001453,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001453,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001453,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001454,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001454,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001455,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001455,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001456,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001456,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001457,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001457,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001457,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001458,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001459,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001459,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001460,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001461,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001461,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001461,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001462,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001463,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001463,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,1
C001464,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001464,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001464,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001465,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001465,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001466,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001467,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001467,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001467,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001468,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001468,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001468,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001469,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001469,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,1
C001470,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001470,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001471,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001471,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001471,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001472,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001473,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001473,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001473,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,1
C001474,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001474,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001475,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001475,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001475,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001476,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001476,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001476,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001477,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001477,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001478,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001478,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001479,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001479,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001480,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001480,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,1
C001480,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001481,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001482,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001482,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001482,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001483,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C001483,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001483,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001484,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001484,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001485,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001485,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001485,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001486,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001486,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C001487,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001487,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001488,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001488,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001488,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001489,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001489,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,1
C001490,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001491,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001491,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001491,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001492,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001493,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001493,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001493,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001494,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001495,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C001495,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,1
C001496,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001496,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001496,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001497,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001497,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001498,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001498,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001499,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001500,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001500,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001500,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001501,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001502,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001502,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001503,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001503,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001503,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001504,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001504,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001504,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001505,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001505,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001505,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001506,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001506,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001506,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001507,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001507,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,1
C001508,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001508,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001508,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001509,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001509,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001510,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001511,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001511,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001512,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001512,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001513,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001514,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001514,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001514,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001515,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C001515,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001516,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001516,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,1
C001516,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001517,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001517,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001517,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001518,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001518,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001518,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001519,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001520,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001520,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001521,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001521,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001522,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001523,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001523,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001524,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001524,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001525,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001525,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001526,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001526,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001527,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001527,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001527,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001528,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001529,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001529,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001529,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001530,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001530,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,1
C001531,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001532,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001532,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001532,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001533,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001533,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001533,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001534,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001534,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001534,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001535,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C001536,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001536,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001536,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001537,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001538,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001539,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001540,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001540,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001541,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001542,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001543,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001543,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001543,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,1
C001544,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001544,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001544,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C001545,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001546,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001546,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001547,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001548,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001548,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001549,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001549,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
